Object	Pr[possible]	Pr[verylikely]	Pr[likely]	Pr[unlikely]	Pr[veryunlikely]	DS Cost	MajorityVote Cost	NoVote Cost
Abdul Raziq Bugti:Abdull-Razzaq	0.06208	0.0	0.9379	2.0E-5	0.0	0.11652717919999998	1.0200000000000002	1.3505112869140814
Abdul Raziq Bugti:Bugti	0.64633	0.0	0.35367	0.0	0.0	0.4571750621999999	1.2400000000000004	1.3505112869140814
Abdul Raziq Bugti:Bungal Bugti	0.02401	0.0	0.0	0.96572	0.01027	0.067196094	1.4000000000000004	1.3505112869140814
Abdul Raziq Bugti:Niazmmm Abdul Raziq	0.19388	0.0	0.0	0.80311	0.00301	0.31858297100000005	0.9800000000000002	1.3505112869140814
Abdul Raziq Bugti:Raziq	0.76024	0.0	0.04397	0.1921	0.00369	0.4063385978000001	1.5600000000000007	1.3505112869140814
Abdul Raziq Bugti:Raziq Abdul Raziq	0.32385	0.0	0.6732	0.00295	0.0	0.44588611499999997	1.3200000000000003	1.3505112869140814
Abdul Raziq Bugti:Raziq Ali	0.00215	0.0	0.0	0.89445	0.1034	0.189707635	1.3200000000000003	1.3505112869140814
Abdul Razzaq:Abdol	0.70695	0.0	0.22751	0.06554	0.0	0.4739874166	0.8000000000000002	1.3505112869140814
Abdul Razzaq:Abduer Razzaq Razzaq	0.0	0.99863	0.00137	0.0	0.0	0.0027362462	0.5	1.3505112869140814
Abdul Razzaq:Abdull-Razzaq	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.3505112869140814
Abdul Razzaq:Abdullah Abdur Razzaq James	0.05713	0.0	0.93984	0.00303	0.0	0.11912318700000002	1.2600000000000002	1.3505112869140814
Abdul Razzaq:Asim Razzaq Galen Abdur Razzaq	0.01683	0.0	0.98282	3.5E-4	0.0	0.03446945020000001	0.7799999999999999	1.3505112869140814
Abdul Razzaq:Khalid Razzaq	0.3576	0.0	0.05532	0.58704	4.0E-5	0.5894335392000001	1.1600000000000006	1.3505112869140814
Abdul Razzaq:Leena Razzaq Razzaq	0.04241	0.0	0.0	0.86194	0.09565	0.25422493879999997	1.2200000000000002	1.3505112869140814
Abdul Razzaq:Leqaa Abdul Razzaq	2.0E-5	2.0E-5	0.99996	0.0	0.0	7.999839999999999E-5	1.5400000000000005	1.3505112869140814
Abdul Razzaq:Razzaq Al-Saiedi	0.10886	0.0	3.0E-5	0.89011	0.001	0.196123934	0.68	1.3505112869140814
Abdul Razzaq:Sal Razzaq	0.07029	0.0	0.0	0.92875	9.6E-4	0.1326167886	1.2200000000000002	1.3505112869140814
Abdul Sattar Edhi:Abdul Satar Nafeesi	0.33806	0.0	1.0E-4	0.6618	4.0E-5	0.4478956056	1.5200000000000005	1.3505112869140814
Abdul Sattar Edhi:Abdul Sattar	1.5E-4	0.0	0.99985	0.0	0.0	2.9995499999999997E-4	1.1	1.3505112869140814
Abdul Sattar Edhi:Abdul Sattar Edhiby	0.003	0.01156	0.98545	0.0	0.0	0.028835024	0.8888888888888888	1.3505112869140814
Abdul Sattar Edhi:Abdul Sattar Khazraji	0.90872	0.0	0.05324	0.03804	0.0	0.17399692160000002	1.2400000000000002	1.3505112869140814
Abdul Sattar Edhi:Abdullah	0.09112	0.0	0.0	0.90584	0.00304	0.17169580799999998	0.9200000000000002	1.3505112869140814
Abdul Sattar Edhi:Abdus Sattar	1.6E-4	0.0	0.99983	0.0	0.0	3.199456E-4	0.8888888888888888	1.3505112869140814
Abdul Sattar Edhi:Faisal Edhi	0.00628	0.0	0.0	0.4122	0.58152	0.49919010240000006	0.9800000000000001	1.3505112869140814
Abdul Sattar Edhi:Mr Abdul Sattar Edhi	0.0	1.0	0.0	0.0	0.0	0.0	0.6419753086419754	1.3505112869140814
Abdul Sattar Edhi:Oulub Edhi	0.0564	0.0	1.0E-5	0.54026	0.40333	0.5877856458	0.9876543209876543	1.3505112869140814
Abdul Sattar Edhi:Sattar Al-Saadi	0.00873	0.0	0.0	0.73912	0.25215	0.39444832919999995	1.2400000000000002	1.3505112869140814
Abdul Sattar:Abdool	0.22862	0.0	0.77136	2.0E-5	0.0	0.3527675	1.1600000000000006	1.3505112869140814
Abdul Sattar:Abdul Satar Sirat	0.00408	0.0	0.99592	0.0	0.0	0.008126707200000001	1.2000000000000004	1.3505112869140814
Abdul Sattar:Abdul Sattar Edhi	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.3505112869140814
Abdul Sattar:Abdul-Sattar Qassem	0.01054	0.0	0.98946	0.0	0.0	0.0208578168	0.96	1.3505112869140814
Abdul Sattar:Abdus Sattar	4.0E-5	0.99938	5.8E-4	0.0	0.0	0.001319228	1.4814814814814818	1.3505112869140814
Abdul Sattar:Ay Aasheghan Sattar	4.9E-4	0.0	0.0	0.58218	0.41732	0.48729919880000006	0.6	1.3505112869140814
Abdul Sattar:Farooq Sattar	0.06726	0.0	0.0014	0.91245	0.01889	0.16775402460000002	1.4600000000000004	1.3505112869140814
Abdul Sattar:Kareem Abdul-Jabbar	7.0E-5	0.0	0.0	0.01225	0.98769	0.0244766732	0.6	1.3505112869140814
Abdul Sattar:Maluvi Abdul Sattar Abdul Sanani	0.01865	0.0	0.98082	5.3E-4	0.0	0.03868369340000001	1.06	1.3505112869140814
Abdul Sattar:Syed Abdul Jabbar Shah	0.17554	0.0	0.0	0.82388	5.8E-4	0.2906107439999999	1.0800000000000003	1.3505112869140814
Abdul Shakoor Rashad:Abdul Ghafoor	0.57632	0.0	0.0	0.42355	1.3E-4	0.4886104814	1.0000000000000002	1.3505112869140814
Abdul Shakoor Rashad:Abdus Shakoor Shah	0.07561	1.2E-4	0.92207	0.0022	0.0	0.14814149899999998	1.3000000000000005	1.3505112869140814
Abdul Shakoor Rashad:Alama Abdul Shakoor Rashad	5.0E-5	0.01701	0.98294	0.0	0.0	0.0335413148	1.4400000000000002	1.3505112869140814
Abdul Shakoor Rashad:Assn Abdul Sharaka	2.0E-4	0.0	0.0	0.0247	0.9751	0.0489599	1.2400000000000002	1.3505112869140814
Abdul Shakoor Rashad:Kimberly Shakoor	0.02718	0.0	0.0	0.89075	0.08207	0.20355152540000002	0.8000000000000002	1.3505112869140814
Abdul Shakoor Rashad:Mr Abdul Rahim Abdul Rashad	0.75734	0.0	0.09147	0.1511	1.0E-4	0.4230884336	1.2000000000000006	1.3505112869140814
Abdul Shakoor Rashad:Omar Shakoor	0.14084	0.0	2.3E-4	0.85216	0.00678	0.2562694292	1.1000000000000005	1.3505112869140814
Abdul Shakoor Rashad:Phylicia Rashad	0.0	0.0	0.0	6.2E-4	0.99938	0.0012392312	0.8	1.3505112869140814
Abdul Shakoor Rashad:Shakoor	0.43896	0.0	0.48623	0.0748	0.0	0.6380194736000001	1.2800000000000002	1.3505112869140814
Abdul Shakoor Rashad:Shakoor Hajat	0.29828	0.0	4.3E-4	0.70047	8.1E-4	0.4214369908000001	1.1400000000000003	1.3505112869140814
Abdul:Abdol	2.0E-5	0.28243	0.71755	0.0	0.0	0.40536658940000003	0.6800000000000002	1.3505112869140814
Abdul:Abdul Monem	0.00165	0.0	0.99834	0.0	0.0	0.003294522	1.0200000000000002	1.3505112869140814
Abdul:Abdul Qabiz	0.00286	3.8E-4	0.99676	1.0E-5	0.0	0.0065033024	0.9000000000000001	1.3505112869140814
Abdul:Abdul Rehman Awan	0.70077	0.0	0.02179	0.27507	0.00237	0.44829325080000004	1.4000000000000006	1.3505112869140814
Abdul:Abdul-Jabbar	1.0E-5	0.0	0.99999	0.0	0.0	1.99998E-5	1.2600000000000005	1.3505112869140814
Abdul:Abdullah	0.01412	0.0543	0.93157	0.0	0.0	0.1305429028	1.2839506172839505	1.3505112869140814
Abdul:Amir Abdul Rahman Khan	0.32187	0.0	0.57824	0.09955	3.3E-4	0.6682111892	1.4814814814814814	1.3505112869140814
Abdul:Harry Abdul	0.00336	0.0	0.99664	0.0	0.0	0.0066974208	1.1000000000000005	1.3505112869140814
Abdul:Kareem Abdul-Jabbar	0.21195	0.0	2.0E-5	0.76685	0.02118	0.37558025260000005	1.4800000000000004	1.3505112869140814
Abdul:Tunku Abdul Rahman	0.22119	0.0	0.00666	0.74129	0.03086	0.42491536459999996	1.0200000000000002	1.3505112869140814
Abdullah Abdullah:Abdul	0.36117	0.0	5.0E-5	0.54087	0.09791	0.6382274819999998	1.5600000000000003	1.3505112869140814
Abdullah Abdullah:Abdul Majeed Abdullah	0.62427	0.0	0.00894	0.3663	4.9E-4	0.4832098644	1.4400000000000004	1.3505112869140814
Abdullah Abdullah:Abdullah	2.4E-4	0.0	0.99976	0.0	0.0	4.7988480000000003E-4	0.74	1.3505112869140814
Abdullah Abdullah:Abdullah Ababneh	0.43992	0.0	0.37274	0.18588	0.00146	0.7750129704	1.3333333333333335	1.3505112869140814
Abdullah Abdullah:Abdullah Bin Abdul-Aziz Al Saud	0.60177	0.0	0.00334	0.39414	7.5E-4	0.4860603396	0.9800000000000001	1.3505112869140814
Abdullah Abdullah:Abdulllah Abdullah	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.3505112869140814
Abdullah Abdullah:Ahmed Abdullah	0.4433	0.0	0.10634	0.44964	7.3E-4	0.686607418	1.4200000000000006	1.3505112869140814
Abdullah Abdullah:Ali Abdullah Saleh Abdullah	0.1678	0.0	0.81848	0.0137	2.0E-5	0.32424450159999996	1.3400000000000005	1.3505112869140814
Abdullah Abdullah:Fnu Hamdullah Hamidullah	3.4E-4	0.0	0.0	0.03818	0.96148	0.074752188	1.5000000000000007	1.3505112869140814
Abdullah Abdullah:Rania Al Abdullah	0.18393	0.0	4.2E-4	0.7961	0.01955	0.3399053972	1.2345679012345676	1.3505112869140814
Abdullah Mazari:Abdul Ali Mazari	0.00178	0.01097	0.98725	0.0	0.0	0.0252529814	1.0600000000000003	1.3505112869140814
Abdullah Mazari:Abdul Majeed Abdullah	0.0837	0.0	0.0	0.88538	0.03093	0.21333758279999995	1.5200000000000005	1.3505112869140814
Abdullah Mazari:Abdullah Abdullah	0.57619	0.0	0.02435	0.39945	1.0E-5	0.5273175716	1.0000000000000004	1.3505112869140814
Abdullah Mazari:Abdullah Hashim	0.38503	0.0	6.0E-5	0.61477	1.4E-4	0.4739913374	1.1600000000000001	1.3505112869140814
Abdullah Mazari:Abdullah Yahya	0.4833	0.0	0.0	0.51024	0.00645	0.5122492200000001	1.2600000000000007	1.3505112869140814
Abdullah Mazari:Ali Abdullah Saleh Abdullah	0.09455	0.0	2.0E-5	0.90214	0.00329	0.17785138120000002	1.06	1.3505112869140814
Abdullah Mazari:Baba Abdul Ali Mazari	0.23485	1.0E-5	0.76514	0.0	0.0	0.3594109548	1.4000000000000004	1.3505112869140814
Abdullah Mazari:Mazari	3.0E-4	0.0	0.9997	0.0	0.0	5.998199999999999E-4	0.48	1.3505112869140814
Abdullah Mazari:Shahid Mazari	0.09317	0.0	6.9E-4	0.89804	0.0081	0.18754842859999996	1.1400000000000003	1.3505112869140814
Abdullah Mazari:Ustad Abdul Ali Mazari	0.62385	0.0	0.23368	0.14182	6.5E-4	0.6037910684	1.2000000000000006	1.3505112869140814
Abdur Rashid Kardar:Abdul Rashid	3.0E-5	0.0	0.99996	0.0	0.0	5.9997599999999996E-5	1.0200000000000002	1.3505112869140814
Abdur Rashid Kardar:Abdul Rashid Kardar	0.0	1.0	0.0	0.0	0.0	0.0	0.6	1.3505112869140814
Abdur Rashid Kardar:Abdur Rashid Sufi	0.83561	0.0	0.01371	0.15068	0.0	0.282995147	1.1400000000000003	1.3505112869140814
Abdur Rashid Kardar:Abdur Tai	0.00123	0.0	0.0	0.10815	0.89062	0.1972890054	0.9000000000000002	1.3505112869140814
Abdur Rashid Kardar:Mian Abdur Rashid Kardar	8.0E-5	0.00721	0.9927	0.0	0.0	0.0144758732	1.2600000000000005	1.3505112869140814
Abdur Rashid Kardar:Omar Nabi Maheen Kardar	0.004	0.0	0.0	0.46473	0.53127	0.5060123742	0.9800000000000002	1.3505112869140814
Abdur Rashid Kardar:Rashid Hadee	0.00138	0.0	0.0	0.21684	0.78178	0.3439562544	1.1800000000000002	1.3505112869140814
Abdur Rashid Kardar:Rashid Khan	0.02399	0.0	0.0	0.96891	0.0071	0.06092813980000002	1.1400000000000003	1.3505112869140814
Abdur Rashid Kardar:Shareef Abdur-Rahim	0.07769	0.0	0.0	0.64963	0.27267	0.5399436628000001	1.1600000000000004	1.3505112869140814
Abdur Rashid Kardar:Suresh Kardar	0.11053	0.0	0.0	0.87323	0.01624	0.22857876299999996	0.68	1.3505112869140814
Abrar Hussain:Brown	0.0	0.0	0.0	3.4E-4	0.99966	6.797688E-4	0.36	1.3505112869140814
Abrar Hussain:Haroon	1.0E-5	0.0	0.0	0.00798	0.99201	0.015872319599999997	1.24	1.3505112869140814
Abrar Hussain:Hazrat Imam Hussain	0.01019	0.0	0.0	0.94665	0.04316	0.10276675659999998	0.8200000000000002	1.3505112869140814
Abrar Hussain:Imam Hussain	0.05162	0.0	3.0E-5	0.73828	0.21007	0.4299057434000001	1.4320987654320987	1.3505112869140814
Abrar Hussain:Moore	0.0	0.0	0.0	1.2E-4	0.99988	2.399712E-4	0.0	1.3505112869140814
Abrar Hussain:Sadeq Ja'afar Hussain	0.0584	0.0	0.0	0.9251	0.0165	0.14243438	1.1600000000000004	1.3505112869140814
Abrar Hussain:Sayed Abrar Hussain	0.00113	0.0	0.99887	0.0	0.0	0.0022574462	1.1800000000000004	1.3505112869140814
Abrar Hussain:Syed Abrar Hussain Shah	0.04132	0.0	0.95868	1.0E-5	0.0	0.0792644888	1.4000000000000008	1.3505112869140814
Abrar Hussain:Syed Hussain Ahmed Zaidi	0.02375	0.0	0.0	0.83587	0.14038	0.2877187862	0.8000000000000002	1.3505112869140814
Abrar Hussain:Zakir Hussain	0.05897	0.0	1.5E-4	0.93029	0.01059	0.13250531	1.3400000000000003	1.3505112869140814
Adil Najam:Adil Adil	0.00155	0.0	5.0E-5	0.78837	0.21003	0.3351296732	1.6200000000000003	1.3505112869140814
Adil Najam:Adil Berrada	0.00408	0.0	0.0	0.76871	0.22721	0.359297939	1.3000000000000003	1.3505112869140814
Adil Najam:Adil El Miloudi	0.00269	0.0	0.0	0.92019	0.07712	0.147710539	0.8600000000000001	1.3505112869140814
Adil Najam:Adil Najam Pardee	0.001	0.0	0.999	0.0	0.0	0.001998	1.4800000000000002	1.3505112869140814
Adil Najam:Adil Yal	0.01776	0.0	1.0E-5	0.85373	0.12851	0.25892173960000003	1.0864197530864197	1.3505112869140814
Adil Najam:Dr Adil Najam	0.0	0.99902	9.8E-4	0.0	0.0	0.0019580792	1.0200000000000002	1.3505112869140814
Adil Najam:Godina	0.0	0.0	0.0	1.8E-4	0.99982	3.5993520000000004E-4	0.5	1.3505112869140814
Adil Najam:Meamer El Nakla	1.1E-4	0.0	0.0	0.06796	0.93193	0.127092926	0.68	1.3505112869140814
Adil Najam:Nadeem Najam	0.57395	0.0	3.8E-4	0.42238	0.00329	0.49626816519999994	1.2800000000000002	1.3505112869140814
Adil Najam:Younis Danial Nooma	0.0	0.0	0.0	8.6E-4	0.99914	0.0017185208	0.65625	1.3505112869140814
Aftab Gul:Aftab Gul Abbasi	0.0	0.0	1.0	0.0	0.0	0.0	1.0749108204518434	1.3505112869140814
Aftab Gul:Aftab Gul Khan	0.0	0.0	1.0	0.0	0.0	0.0	1.1938168846611181	1.3505112869140814
Aftab Gul:Aftab Iqbal	1.0	0.0	0.0	0.0	0.0	0.0	1.1977777777777776	1.3505112869140814
Aftab Gul:Ajab Gul	1.0	0.0	0.0	0.0	0.0	0.0	1.4554102259215225	1.3505112869140814
Aftab Gul:Gul Ahmed	0.0	0.0	0.0	1.0	0.0	0.0	1.262222222222222	1.3505112869140814
Aftab Gul:Gul Gul	0.99933	0.0	0.0	6.7E-4	0.0	0.0013391022	1.1462544589774082	1.3505112869140814
Aftab Gul:Gullu	1.0E-5	0.0	0.0	0.99978	2.1E-4	4.399116E-4	1.1082045184304403	1.3505112869140814
Aftab Gul:Mohammad Gul	0.0	0.0	0.0	1.0	0.0	0.0	1.2033293697978602	1.3505112869140814
Aftab Gul:Shaftab	0.0	0.0	0.0	0.0	1.0	0.0	1.0796670630202143	1.3505112869140814
Aftab Gul:Shaftab Khalid	0.0	0.0	0.0	0.0	1.0	0.0	1.1851851851851851	1.3505112869140814
Afzal Khan:Afzal Khan Khattak	5.3E-4	0.0	0.99947	0.0	0.0	0.0010594381999999999	1.1800000000000004	1.3505112869140814
Afzal Khan:Afzal Zahid	0.46097	0.0	2.0E-5	0.53787	0.00113	0.49924464239999994	1.0000000000000002	1.3505112869140814
Afzal Khan:Ajaz Afzal	0.00835	0.0	0.0	0.99116	4.9E-4	0.017540074799999996	1.2800000000000002	1.3505112869140814
Afzal Khan:Alkekane	2.1E-4	0.0	0.0	0.02302	0.97677	0.045800646	0.9876543209876543	1.3505112869140814
Afzal Khan:Asif Khan	0.00217	0.0	0.0	0.99027	0.00756	0.019336275	1.2839506172839503	1.3505112869140814
Afzal Khan:Khan	0.022	0.0	0.97794	6.0E-5	0.0	0.04326670559999999	0.375	1.3505112869140814
Afzal Khan:Mohammad Afzal Khan	0.00149	0.0	0.99851	0.0	0.0	0.0029755598	0.78	1.3505112869140814
Afzal Khan:Muhammad Afzal	0.1741	0.0	2.5E-4	0.82039	0.00526	0.2988686948	1.2839506172839508	1.3505112869140814
Afzal Khan:Qazi Afzal Khan	0.00682	0.0	0.99318	0.0	0.0	0.013546975199999998	1.0864197530864197	1.3505112869140814
Afzal Khan:Shujaat Khan	0.00336	0.0	0.0	0.24669	0.74995	0.38174741579999993	1.0200000000000002	1.3505112869140814
Agha Saadat Ali:Agha Saadat Ali Soomor	0.00279	0.0	0.99721	0.0	0.0	0.0055644318	1.037037037037037	1.3505112869140814
Agha Saadat Ali:Agha Saadat Ali Soomro	0.16024	0.0	0.8369	0.00286	0.0	0.2787004208	1.382716049382716	1.3505112869140814
Agha Saadat Ali:Agha Sadiq	0.22726	0.0	2.1E-4	0.76475	0.00778	0.3673136531999999	1.2345679012345678	1.3505112869140814
Agha Saadat Ali:Mehrnush Saadat	0.00689	0.0	0.0	0.83112	0.162	0.2852004336	0.6419753086419753	1.3505112869140814
Agha Saadat Ali:Muhammad Ali	4.0E-5	0.0	0.0	0.15955	0.84041	0.2683220606	0.84	1.3505112869140814
Agha Saadat Ali:Saad Talal	0.13769	0.0	0.0	0.61708	0.24522	0.6076295728	1.0200000000000002	1.3505112869140814
Agha Saadat Ali:Saadat	0.11248	0.0	0.88752	0.0	0.0	0.19965649919999998	0.8600000000000003	1.3505112869140814
Agha Saadat Ali:Saadat Abassi	3.4E-4	0.0	0.0	0.07788	0.92178	0.144883032	1.22	1.3505112869140814
Agha Saadat Ali:Selig	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.3505112869140814
Agha Saadat Ali:Vahid Saadat	0.00175	0.0	0.0	0.17368	0.82457	0.2928025052	1.2800000000000002	1.3505112869140814
Agha Sadiq:Agha	6.0E-5	4.0E-5	0.99991	0.0	0.0	1.999916E-4	0.9200000000000002	1.3505112869140814
Agha Sadiq:Agha Sadiq Hassan	0.00132	0.0	0.99864	3.0E-5	0.0	0.0027563256	0.74	1.3505112869140814
Agha Sadiq:Gul Agha	0.01462	0.0	0.0	0.18886	0.79652	0.3529642904	1.777777777777778	1.3505112869140814
Agha Sadiq:Hassan Sadiq Syed-Abad	0.0116	0.0	0.0	0.53126	0.45714	0.5192569208	1.4320987654320987	1.3505112869140814
Agha Sadiq:Mansoor Agha Siddiqui	0.64344	0.0	0.00107	0.35175	0.00374	0.4678234548	1.6400000000000008	1.3505112869140814
Agha Sadiq:Mohammad	0.0	0.0	0.0	3.4E-4	0.99966	6.797688E-4	0.9800000000000001	1.3505112869140814
Agha Sadiq:Mohammad Sadiq	0.02531	0.0	2.0E-5	0.90835	0.06632	0.1732600966	1.1800000000000002	1.3505112869140814
Agha Sadiq:Raphael Saadiq	0.13437	0.0	4.0E-5	0.85601	0.00958	0.2517443478	1.5000000000000004	1.3505112869140814
Agha Sadiq:Sadik Abad	0.00215	0.0	0.0	0.26019	0.73766	0.3913262038	1.1358024691358024	1.3505112869140814
Agha Sadiq:Sadiq Abad	0.38972	0.0	0.00114	0.60506	0.00408	0.48658102880000004	1.4400000000000004	1.3505112869140814
Ahmad Allahyari:Ahmad Ali Lewis	0.01141	0.0	0.0	0.8977	0.0909	0.18783605	0.8200000000000001	1.3505112869140814
Ahmad Allahyari:Ahmed Al-Ojairi	0.7285	0.0	0.27126	2.4E-4	0.0	0.3958359096	1.037037037037037	1.3505112869140814
Ahmad Allahyari:Ahmud Qadri	0.07727	0.0	0.0	0.89965	0.02308	0.1876933214	0.9382716049382716	1.3505112869140814
Ahmad Allahyari:Allahyari Albert	0.21283	0.0	2.0E-5	0.76121	0.02593	0.38564024839999994	1.15625	1.3505112869140814
Ahmad Allahyari:Aysha Saeed Abdullah Khadir	0.0	0.0	0.0	5.0E-5	0.99995	9.999500000000001E-5	0.19753086419753088	1.3505112869140814
Ahmad Allahyari:Malik Allahyar Khan	0.1779	0.0	0.00153	0.80994	0.01064	0.3185824812	1.3333333333333333	1.3505112869140814
Ahmad Allahyari:Mohammad Sadegh Allahyari	0.01818	0.0	0.0	0.56374	0.41808	0.5222772024	1.1800000000000002	1.3505112869140814
Ahmad Allahyari:Rebecca Allahyari	0.01101	0.0	0.0	0.94155	0.04745	0.11217572399999999	1.1400000000000003	1.3505112869140814
Ahmad Allahyari:Saeed Allahyari	0.0273	0.0	0.0	0.93778	0.03492	0.12051060720000001	1.3200000000000003	1.3505112869140814
Ahmad Allahyari:Yari	1.0E-4	0.0	0.0	0.06504	0.93486	0.1219935408	1.1851851851851851	1.3505112869140814
Ahmad Dawood:Ahmad	0.0	0.0	1.0	0.0	0.0	0.0	1.2133333333333332	1.3505112869140814
Ahmad Dawood:Ahmad Dawood Eqbal	0.0	0.0	1.0	0.0	0.0	0.0	1.1555555555555554	1.3505112869140814
Ahmad Dawood:Ahmad Dawoud	0.0	1.0	0.0	0.0	0.0	0.0	0.7333333333333335	1.3505112869140814
Ahmad Dawood:Ahmed Aawood	0.0	0.0	1.0	0.0	0.0	0.0	1.0368608799048755	1.3505112869140814
Ahmad Dawood:Daawood Adeeb	0.71747	0.0	0.0	0.28253	0.0	0.40541359820000006	1.3133333333333335	1.3505112869140814
Ahmad Dawood:Dawood	4.0E-5	0.0	0.99996	0.0	0.0	7.99968E-5	1.268888888888889	1.3505112869140814
Ahmad Dawood:Dawood Dawood	0.99566	0.0	0.0	0.00434	0.0	0.0086423288	1.244897959183673	1.3505112869140814
Ahmad Dawood:Hashim Mahdi Dawood	0.23211	0.0	0.0	0.76789	0.0	0.3564698958	1.3983353151010705	1.3505112869140814
Ahmad Dawood:Muhammad Mahmood Alam	0.0	0.0	0.0	0.0051	0.9949	0.010147980000000001	1.136741973840666	1.3505112869140814
Ahmad Dawood:Nessim Joseph Dawood	0.0	0.0	0.0	0.99046	0.00954	0.0188979768	1.2844444444444443	1.3505112869140814
Ahmad Jamshidian:Ahmad Dixon	0.00727	0.0	0.0	0.78658	0.20614	0.3417226268	0.92	1.3505112869140814
Ahmad Jamshidian:Ahmad Jamshidian Rah Ahan	1.2E-4	5.5E-4	0.99932	1.0E-5	0.0	0.001379361	0.7400000000000001	1.3505112869140814
Ahmad Jamshidian:Ahmad Zeki	0.0281	0.0	0.0	0.94724	0.02465	0.10270448	0.9200000000000002	1.3505112869140814
Ahmad Jamshidian:Ahmed	0.52855	0.0	0.01374	0.45768	3.0E-5	0.5235855347999999	0.6600000000000001	1.3505112869140814
Ahmad Jamshidian:Ahmed Mohamoud Silyano Shalit	2.0E-4	0.0	0.0	0.69913	0.30067	0.4209350222	0.9200000000000003	1.3505112869140814
Ahmad Jamshidian:Anahid Jamshidian	0.97013	0.0	0.02133	0.00855	0.0	0.0587044548	1.4800000000000004	1.3505112869140814
Ahmad Jamshidian:Bea Jamshidian	0.45846	0.0	0.31595	0.22556	3.0E-5	0.781709497	1.4600000000000006	1.3505112869140814
Ahmad Jamshidian:Hamed Jamshidian	0.00331	0.0	0.99669	0.0	0.0	0.0065980878	1.0	1.3505112869140814
Ahmad Jamshidian:Mansoureh Jamshidian Tehrani	0.15142	0.0	1.9E-4	0.84592	0.00247	0.26255654179999993	0.8400000000000001	1.3505112869140814
Ahmad Jamshidian:Muhammad Shahid	3.1E-4	0.0	0.0	0.06088	0.93881	0.1155113756	1.2200000000000002	1.3505112869140814
Ahmad Jannati:Ahmad Zeidabadi	0.02068	0.0	0.0	0.94877	0.03056	0.09975787280000001	0.74	1.3505112869140814
Ahmad Jannati:Ahmad Zeki	0.12818	0.0	2.0E-4	0.87135	2.7E-4	0.22473692539999995	0.7800000000000001	1.3505112869140814
Ahmad Jannati:Ahmed	1.5E-4	0.0	0.99985	0.0	0.0	2.9995499999999997E-4	0.49999999999999994	1.3505112869140814
Ahmad Jannati:Ayatollah Ahmad Jannati Massah	1.3E-4	1.0E-4	0.99977	0.0	0.0	4.599462E-4	1.3800000000000001	1.3505112869140814
Ahmad Jannati:Ayatollah Alozma Jannaati	0.12384	0.0	3.1E-4	0.87338	0.00247	0.22302116100000005	1.3000000000000005	1.3505112869140814
Ahmad Jannati:Ayatullah Ahmad Jannati	3.0E-5	1.0E-5	0.99996	0.0	0.0	7.9998E-5	1.1	1.3505112869140814
Ahmad Jannati:Jannati	0.30247	0.0	0.63148	0.06605	0.0	0.5888008142000001	1.3000000000000003	1.3505112869140814
Ahmad Jannati:Jones	0.0	0.0	0.0	0.0	1.0	0.0	0.72	1.3505112869140814
Ahmad Jannati:Kamyar Jannati	0.22131	0.0	0.00299	0.77484	8.7E-4	0.3556841892	0.96	1.3505112869140814
Ahmad Jannati:Mullah Ahmad Jannati	3.8E-4	1.0E-5	0.99961	0.0	0.0	7.79711E-4	1.0	1.3505112869140814
Ahmad Karimi-Hakkak:Abdelkarim Mekki	7.0E-5	0.0	0.0	0.02295	0.97698	0.045120149400000004	1.4200000000000004	1.3505112869140814
Ahmad Karimi-Hakkak:Abdulkarim	4.0E-5	0.0	0.0	0.00439	0.99557	0.008900746999999999	0.84	1.3505112869140814
Ahmad Karimi-Hakkak:Ahmad Ali Lewis	0.01245	0.0	0.0	0.54722	0.44032	0.5174575348000001	1.1200000000000003	1.3505112869140814
Ahmad Karimi-Hakkak:Ahmad Karimi Hakkak	0.0	0.99998	2.0E-5	0.0	0.0	3.99992E-5	0.36	1.3505112869140814
Ahmad Karimi-Hakkak:Ahmad Zeki	0.00275	0.0	0.0	0.67103	0.32622	0.4450858982	0.92	1.3505112869140814
Ahmad Karimi-Hakkak:Brill Ahmad Karimi-Hakkak	0.0	0.77199	0.22801	0.0	0.0	0.3520428798	0.8395061728395062	1.3505112869140814
Ahmad Karimi-Hakkak:Karimi	0.36672	0.0	0.62885	0.00443	0.0	0.4756161052	0.7399999999999999	1.3505112869140814
Ahmad Karimi-Hakkak:Karimi Hakkak	0.0	0.09881	0.90119	0.0	0.0	0.1780931678	0.48	1.3505112869140814
Ahmad Karimi-Hakkak:Kia Karimi	0.17097	0.0	0.0	0.78678	0.04224	0.3643858188000001	0.9600000000000002	1.3505112869140814
Ahmad Karimi-Hakkak:Mahmoud Karimi	0.02734	0.0	0.0	0.72584	0.24682	0.42498482400000004	1.0800000000000003	1.3505112869140814
Ahmad Khatami:Ahmad Aslami	0.14662	0.0	5.7E-4	0.77187	0.08093	0.4009456544000001	1.3125	1.3505112869140814
Ahmad Khatami:Ahmad Khatami Tehran	4.3E-4	3.6E-4	0.99921	0.0	0.0	0.001579371	0.7400000000000001	1.3505112869140814
